steps,calories_burned,sleep_hours,heart_rate_avg,cluster
19222,3161.07,8.6,151,0
24296,3214.93,5.9,67,2
27547,1830.83,9.3,142,0
12957,3648.16,7.8,136,0
18059,3205.05,8.1,83,2
6382,3746.79,4.3,127,1
18936,1722.05,9.2,130,0
20835,2305.17,3.4,101,2
25044,2477.79,2.7,66,2
12783,2680.17,2.4,97,1
28569,2230.5,9.6,120,2
19686,1826.34,9.5,113,2
16715,3440.8,11.1,81,2
8647,3572.31,11.5,90,1
22488,1619.97,9.3,124,0
21859,2633.92,11.6,85,2
4657,3535.96,0.9,144,3
17981,2923.43,10.9,146,0
12760,1589.18,1.8,96,1
22155,1504.27,4.8,109,2
3393,1693.56,8.5,143,0
22347,1761.17,11.7,141,0
13720,2695.27,9.0,140,0
4608,1776.3,4.3,71,1
14654,3485.13,1.2,103,3
5510,3450.37,3.3,98,1
25782,3620.42,1.0,111,3
19342,3713.34,9.5,74,2
14531,2910.97,3.1,105,1
13978,2129.06,11.8,84,2
25996,3553.48,6.1,73,2
7294,1565.95,6.8,150,0
18919,3525.62,10.2,76,2
17678,2326.76,8.8,164,0
22756,3519.77,5.7,103,2
25619,3323.29,8.4,168,0
28625,3626.99,7.1,118,2
2400,1996.95,0.5,122,1
14988,3976.03,4.8,107,1
27192,2842.88,4.9,78,2
8746,3365.6,9.9,91,1
1666,3231.16,5.8,157,0
6470,3423.1,8.0,154,0
12063,2266.93,8.7,96,1
4699,3670.05,3.5,99,1
848,3821.15,6.1,108,1
5326,3662.81,10.1,122,0
12582,3877.2,2.8,152,3
8809,3454.17,0.8,84,1
4431,2879.5,8.3,93,1
20840,2350.87,0.8,86,2
27261,3623.65,5.3,70,2
8739,3402.31,11.4,85,1
29554,2899.52,2.8,114,2
25662,2717.03,6.7,86,2
8448,1851.0,2.0,100,1
25267,1736.21,11.5,60,2
21152,3211.41,12.0,79,2
27603,1615.38,7.7,108,2
27767,2075.49,0.7,73,2
3620,1735.62,4.8,170,3
26066,2023.35,1.5,158,3
5143,1785.74,8.9,114,1
25673,3961.82,9.4,76,2
29144,3149.49,4.5,173,3
1445,3206.42,9.3,151,0
3738,1611.1,4.8,119,1
29360,3087.81,9.7,141,0
20123,2833.08,9.4,100,2
6046,1967.15,7.1,129,1
19728,1667.89,2.8,174,3
10242,3825.4,5.8,64,1
2571,3153.18,5.9,100,1
12163,2876.68,8.8,108,0
20764,1999.12,8.0,164,0
10884,1560.46,3.7,116,1
26967,3397.62,4.7,106,2
113,3471.23,0.6,142,3
550,2710.95,4.3,82,1
25835,2163.19,5.1,83,2
16893,2897.42,9.6,111,0
20936,1544.53,9.5,114,2
27369,3838.51,4.0,95,2
22893,2854.62,8.5,95,2
12511,3181.12,10.4,63,1
20486,3021.19,8.7,115,2
18283,2585.5,4.3,112,2
21843,2532.7,11.9,103,2
12603,3198.86,4.0,85,1
22177,2238.01,4.4,138,3
8590,2186.16,8.4,158,0
13838,2693.71,0.2,163,3
1610,3708.64,6.9,120,1
15125,2169.65,3.8,175,3
11805,3843.52,9.9,107,0
24879,3377.03,5.0,126,2
7957,2816.46,3.1,84,1
12201,3729.84,10.9,145,0
2733,2350.01,10.4,64,1
25395,1845.77,8.5,165,0
703,1771.99,6.6,162,0
14444,1935.92,10.1,126,0
22926,3383.31,2.8,97,2
15755,3701.33,8.1,108,2
14640,3047.0,3.6,110,3
3718,2997.79,8.0,124,1
1864,3932.01,1.6,157,3
13620,2611.57,5.2,88,1
12155,2994.62,0.2,83,1
12258,1560.96,11.6,121,0
29155,3898.74,10.1,120,2
18027,2577.93,3.1,141,3
5188,2409.73,1.4,91,1
10254,1686.93,6.8,105,1
21621,1727.51,11.9,99,2
6334,3246.04,6.4,67,1
15595,1948.69,8.2,63,2
7811,3598.37,4.9,107,1
26229,3320.67,0.2,147,3
103,3008.78,10.4,137,0
12025,3771.11,2.6,111,3
27006,2143.98,1.1,143,3
9669,2901.3,1.0,161,3
8370,2009.19,5.2,145,3
12514,3418.52,10.3,162,0
5201,2696.46,6.5,179,0
16216,3998.25,9.1,165,0
20351,2632.57,1.0,113,3
4004,1650.94,8.1,78,1
9992,3560.56,11.7,140,0
9610,1712.49,0.1,76,1
18542,1821.99,3.7,131,3
6223,3437.34,8.6,97,1
26252,3473.26,9.0,62,2
3019,2734.44,8.0,129,1
17822,2494.4,9.5,124,0
2258,2091.68,11.5,147,0
21447,1792.31,2.2,127,3
19664,3328.06,2.9,96,2
5052,3952.86,0.1,140,3
10354,1572.77,2.3,171,3
66,3757.34,7.8,106,1
2355,3152.94,10.2,76,1
2207,1633.66,11.2,146,0
16642,3506.9,11.2,177,0
21694,3990.44,6.8,162,0
2979,2888.73,3.0,92,1
16245,3777.66,10.7,177,0
16947,3570.72,0.4,95,3
11196,3345.4,8.6,179,0
2556,2756.15,9.8,64,1
17354,2965.84,1.0,85,2
25620,3534.17,0.9,123,3
15383,1553.44,8.3,101,2
12442,1976.84,0.2,103,3
24577,1731.82,10.0,119,2
26637,3913.94,10.7,74,2
24618,2600.44,7.2,155,0
17143,3030.51,7.3,107,2
23105,1523.89,5.8,178,3
27513,1605.42,0.2,107,2
26901,2423.71,0.5,130,3
18585,3356.48,11.6,99,2
17155,3761.74,0.9,149,3
20101,2428.31,9.1,163,0
21174,2387.73,6.6,154,0
14082,2703.28,2.1,117,3
18948,3494.38,1.4,150,3
10030,3080.9,3.3,61,1
11827,3838.5,3.0,124,3
705,3431.49,10.6,175,0
10984,3711.64,4.1,114,1
27834,2747.89,3.7,83,2
25638,3528.94,10.1,159,0
24135,2679.97,0.6,173,3
4327,3486.14,6.9,147,0
22202,3528.58,5.4,105,2
20577,3845.74,1.5,92,2
13903,2235.49,11.9,86,2
24817,1881.26,2.1,106,2
14563,3058.23,9.1,96,2
20748,3777.84,2.2,159,3
13778,3782.36,8.6,131,0
29766,2938.47,7.4,136,2
22392,3576.21,3.8,68,2
27648,3439.47,1.6,151,3
3189,2397.77,10.3,174,0
4759,3285.78,7.0,109,1
10824,3616.63,9.8,81,1
23023,3597.04,2.7,164,3
27520,2846.94,10.6,81,2
3775,2377.7,6.9,91,1
3252,1759.32,4.6,114,1
4168,3166.35,9.4,164,0
29812,3500.97,3.1,67,2
18459,3100.64,5.9,100,2
1056,1535.82,2.0,60,1
29346,3238.41,9.0,165,0
22540,3486.24,0.1,77,2
780,2462.43,0.4,75,1
266,2380.88,4.9,128,1
19893,1904.72,4.5,130,3
140,2295.78,6.8,77,1
29789,2605.66,2.4,92,2
23331,3559.15,10.6,117,2
562,3328.96,3.3,172,3
15422,1657.47,4.9,117,3
929,3973.5,8.4,61,1
20958,2793.41,6.0,152,3
14259,3407.88,7.9,144,0
7212,2920.91,7.7,164,0
12688,2611.89,10.2,159,0
23261,2761.52,2.4,83,2
5860,3587.04,3.7,163,3
17059,1988.62,6.2,89,2
18106,1870.24,4.4,85,2
11604,2609.15,8.2,67,1
6361,1764.87,8.4,133,0
4454,3913.97,0.6,127,3
10430,2237.83,8.2,81,1
7942,2418.45,0.9,115,3
25383,3806.6,9.5,60,2
9067,2461.18,4.9,113,1
14004,2424.1,11.0,121,0
13048,3741.11,6.9,162,0
9163,1564.95,0.5,104,1
4566,3531.0,0.7,166,3
5456,1752.5,7.1,150,0
1209,3871.58,2.6,78,1
27286,2220.31,3.6,85,2
7342,2776.11,3.5,108,1
28443,2686.93,7.7,75,2
15660,3963.79,3.6,85,1
16197,2551.6,0.5,79,1
14717,2304.02,10.4,116,0
9776,2477.04,6.5,169,0
17366,1586.5,9.1,62,2
27938,3582.08,2.7,151,3
8852,2316.3,6.1,144,0
16626,2190.34,6.9,138,0
23709,2171.54,0.2,104,3
5866,1670.32,10.6,168,0
19912,3905.93,4.4,170,3
17721,1667.97,9.0,134,0
24838,2264.48,5.1,101,2
4649,1604.88,0.0,125,3
22522,2162.13,11.1,178,0
19612,3998.47,6.7,148,0
21207,2912.33,2.5,91,2
739,2322.04,6.9,152,0
15332,3941.95,8.3,113,0
3733,3982.33,7.7,99,1
20426,1712.15,4.0,78,2
3151,1511.8,9.4,114,1
26910,3844.19,2.6,140,3
22534,2857.82,6.3,68,2
16286,3101.65,0.2,89,3
1925,3842.26,2.6,100,1
23724,3176.01,0.9,176,3
12740,1694.18,0.2,172,3
6010,2840.57,10.2,80,1
548,3575.88,10.5,107,1
11290,2431.89,7.9,77,1
12729,2847.9,11.0,65,1
8473,2773.59,2.7,131,3
23602,3718.23,7.0,113,2
26609,2144.63,4.4,173,3
1193,3085.28,10.7,169,0
20094,1745.53,8.2,83,2
24009,3185.34,11.7,90,2
27991,1665.68,2.3,70,2
16793,1629.72,8.4,98,2
3625,3245.93,2.0,166,3
3042,3345.94,2.5,76,1
1485,2300.38,8.9,157,0
26904,1647.45,0.5,101,2
5232,3653.9,0.3,167,3
6941,2030.61,2.5,84,1
21126,1709.4,6.6,156,0
26989,3901.92,7.7,167,0
1808,3438.38,8.9,123,1
23687,1986.29,6.0,73,2
5642,1619.65,0.7,61,1
13609,3148.26,4.2,179,3
27677,3720.7,9.8,122,2
14000,3702.67,6.5,160,0
766,2670.49,5.3,155,3
24274,1627.48,8.2,138,0
22396,3590.66,0.7,101,3
12402,2648.64,2.8,82,1
7111,2856.69,0.5,154,3
21448,3785.32,6.5,151,0
25313,2904.15,2.5,66,2
6926,2198.01,11.1,113,0
22337,1511.37,1.7,106,2
28778,2423.2,5.4,154,3
19367,2233.52,7.9,73,2
8142,3659.45,7.8,174,0
8515,2802.58,11.6,151,0
26975,3106.22,4.6,88,2
27036,3263.29,3.2,116,2
28308,3617.99,4.2,69,2
29221,3877.89,4.1,163,3
14858,2739.8,5.4,90,1
23865,2720.24,10.1,157,0
26922,2676.92,3.4,124,2
26630,2915.19,3.0,90,2
23106,2629.24,0.3,134,3
27848,1896.27,6.3,90,2
9614,2056.07,3.4,175,3
20016,3858.38,2.6,86,2
5247,2958.21,6.1,156,0
19116,3629.7,5.6,69,2
1350,1515.1,4.7,161,3
13764,3203.44,2.9,60,1
2096,1751.45,1.4,175,3
12565,1820.63,1.3,91,1
6040,2794.07,6.0,138,0
25109,1851.07,2.0,153,3
18088,2326.75,7.9,110,2
4227,1770.9,8.5,150,0
12224,3588.88,4.1,75,1
17058,3806.95,3.7,127,3
29293,1999.84,1.7,161,3
11929,1872.96,2.9,159,3
11945,2741.0,4.8,150,3
18538,1980.71,11.6,166,0
17702,1826.64,1.0,70,2
5869,3572.04,7.6,167,0
23913,3182.4,8.3,165,0
18750,2732.07,5.5,134,3
24480,3479.85,9.2,110,2
24146,3490.15,5.4,154,3
9364,3921.54,11.5,128,0
9704,3619.88,8.3,110,1
23345,2920.72,11.0,118,0
22350,2562.87,2.8,150,3
3009,3127.26,5.0,62,1
29448,3158.05,5.4,99,2
20104,3143.12,5.6,76,2
27732,3560.5,11.0,170,0
2156,1708.46,4.2,89,1
3494,2748.44,9.6,148,0
7907,1862.85,3.9,167,3
18294,2122.89,1.4,62,2
7595,2898.17,4.0,91,1
1038,1858.45,7.4,113,1
2731,2172.54,2.3,164,3
23672,3619.41,8.0,164,0
7402,3242.3,6.0,114,1
21574,2167.25,9.9,112,2
7251,3467.62,3.5,86,1
26555,1670.18,11.3,99,2
14254,3633.12,1.2,138,3
14272,2146.35,0.1,112,3
20122,3200.76,10.6,92,2
3265,2672.88,7.4,103,1
16345,3406.59,11.3,162,0
17357,3578.23,0.3,130,3
1306,2713.0,6.4,151,0
25120,2141.3,7.8,113,2
3747,3211.77,5.1,122,1
9284,1801.65,6.3,66,1
24509,3140.65,8.1,86,2
24981,3814.79,11.3,121,0
295,3447.42,4.3,64,1
19185,3456.41,8.1,98,2
18766,3256.66,7.7,69,2
21527,3383.96,5.3,93,2
2284,3877.57,4.6,99,1
21169,3060.58,3.2,116,3
26443,2513.72,2.0,137,3
13702,2374.48,0.3,176,3
27191,3357.27,4.7,126,2
7958,3956.7,0.3,89,1
21606,1867.82,6.7,178,0
5943,2150.74,3.2,155,3
12841,3579.23,1.3,152,3
17172,3306.62,11.9,75,2
19482,2480.44,10.0,164,0
24000,3618.75,0.6,161,3
28754,3604.31,2.4,122,2
23612,1511.82,7.8,168,0
4432,3410.37,0.2,168,3
29819,2985.23,8.5,69,2
27944,3351.36,11.2,130,0
20128,1829.29,1.2,90,2
9730,2056.63,8.8,84,1
12125,2295.77,9.1,136,0
18474,2437.28,3.7,69,2
13545,3650.78,11.2,171,0
12029,2074.22,1.4,104,1
17449,3940.64,7.0,104,2
6246,2662.86,0.6,75,1
23940,3114.97,6.5,65,2
29912,3518.83,1.7,89,2
5564,3824.77,10.8,110,0
6900,2018.48,4.4,84,1
3075,2955.73,5.7,92,1
11914,1605.11,8.7,167,0
16282,2659.97,9.6,168,0
3891,2817.39,1.9,154,3
25545,3354.09,10.4,113,2
6539,1948.36,11.5,175,0
22894,2853.62,0.0,110,3
3692,3962.24,3.6,175,3
12849,3845.12,0.4,170,3
6178,2287.97,0.3,71,1
18186,3279.05,6.4,91,2
21825,2225.62,5.9,93,2
28347,3736.59,5.8,84,2
13061,3203.69,11.1,137,0
5067,1692.82,3.1,171,3
5058,2302.76,0.7,62,1
1794,1522.06,2.0,125,1
26772,3571.25,8.8,157,0
21159,2040.98,7.0,149,0
12676,2701.99,0.1,151,3
4720,3232.36,4.4,67,1
8590,2438.83,7.1,82,1
26741,3706.57,3.3,115,2
2818,3562.59,5.0,149,3
18951,3003.48,4.0,166,3
412,2836.44,1.3,129,1
24510,1982.17,7.0,174,0
19714,2445.62,8.7,135,0
19699,2467.26,4.2,118,3
9762,3019.55,3.4,121,3
22375,2133.77,8.0,90,2
21184,3151.68,10.1,74,2
10407,3896.17,10.3,165,0
28921,3363.73,8.6,159,0
5972,1723.37,0.9,166,3
11936,1623.56,1.1,62,1
12357,2986.13,3.6,70,1
29658,1519.32,0.8,105,2
24109,3441.05,10.0,135,0
29679,3835.83,5.5,136,2
29363,3078.83,4.9,84,2
13117,2641.14,2.4,144,3
20440,2970.74,11.0,173,0
1130,3388.1,11.6,157,0
22422,2642.23,10.9,70,2
21483,3862.49,4.8,127,3
23751,2487.61,0.6,146,3
24175,1526.88,7.2,87,2
8734,2746.85,7.2,111,1
20260,2376.51,6.6,142,0
1598,1630.42,4.7,60,1
11515,3465.79,11.1,67,1
19572,3297.85,6.6,136,0
6265,3160.71,7.2,60,1
7890,2766.17,0.9,73,1
8676,2128.14,1.9,66,1
22477,1625.88,10.9,110,2
7002,3036.55,7.2,104,1
16678,2846.83,1.3,60,2
304,3883.3,7.6,68,1
25443,2288.67,7.4,74,2
25475,1732.6,1.4,174,3
28114,2280.07,9.7,143,0
1816,3677.59,11.5,158,0
11946,3674.88,2.6,78,1
16623,1660.56,6.9,176,0
20888,3450.02,0.9,94,2
7969,2569.71,2.2,171,3
15613,3799.51,1.6,159,3
3743,2825.64,3.8,145,3
15096,3746.35,3.9,144,3
13662,3914.11,9.2,117,0
4616,1791.76,1.3,98,1
3702,2256.76,3.4,93,1
23809,2350.32,6.9,107,2
22829,2244.03,3.6,75,2
28602,3177.01,11.7,71,2
16770,3056.8,0.7,104,3
28021,1772.51,7.2,112,2
10174,3501.22,2.2,179,3
12588,1675.45,1.1,114,3
8708,3050.45,7.2,136,0
15787,1722.58,4.9,178,3
3789,2161.88,5.1,150,3
19855,3651.88,6.4,157,0
5201,1843.62,0.1,165,3
29439,2279.65,5.0,123,2
21283,2540.77,5.1,100,2
2146,2374.78,9.8,142,0
6101,3222.38,7.8,91,1
27985,3170.16,7.9,73,2
8673,3479.43,1.8,143,3
16614,3267.14,6.8,64,2
9784,3981.01,11.8,124,0
11025,1832.58,7.5,79,1
14756,2851.09,4.3,82,1
16791,3966.04,4.0,150,3
26426,2973.27,7.0,79,2
60,3024.08,4.0,136,1
22650,2120.77,10.0,147,0
8380,3909.95,0.4,159,3
3240,1943.06,10.0,173,0
4731,2419.75,11.7,80,1
27703,3039.2,9.7,117,2
5986,2290.53,0.3,69,1
13210,2798.99,7.2,175,0
18410,1998.12,3.5,101,2
21151,3713.63,12.0,105,2
13406,2742.79,8.2,79,1
5061,2377.05,1.6,173,3
3157,2651.44,2.4,147,3
28856,1799.55,7.4,174,0
10874,3113.85,6.8,160,0
8044,3681.5,3.8,97,1
18776,2753.1,2.5,125,3
28114,3269.48,4.5,152,3
17220,2676.82,2.7,77,2
20588,1669.95,7.7,177,0
7547,2523.86,8.8,139,0
28694,2653.8,2.8,79,2
6685,2379.76,5.8,164,0
3917,1617.99,9.5,87,1
19881,2117.05,7.2,104,2
12632,2279.54,10.6,75,1
29107,2686.0,6.9,169,0
28100,3254.47,10.1,67,2
28916,3686.99,5.2,106,2
4601,1985.1,0.1,78,1
19580,3806.43,5.4,162,3
29174,3142.95,5.1,143,3
26030,1639.4,9.1,60,2
23073,3397.54,2.4,86,2
7153,1534.46,4.1,116,1
9650,3705.9,7.0,61,1
20975,2904.25,1.8,62,2
25176,1529.46,9.9,122,2
10237,2965.17,10.4,108,0
3196,3456.83,8.0,69,1
16246,3799.6,3.9,118,3
28902,2303.08,7.3,130,2
2351,1574.89,8.4,179,0
10207,3513.36,3.1,69,1
12846,2856.16,5.9,66,1
25367,2122.25,4.4,63,2
3578,2601.47,6.1,70,1
12151,3446.55,2.0,148,3
11175,2517.71,10.9,123,0
14075,1837.45,8.3,60,1
5142,3482.96,3.9,157,3
12754,3299.98,11.5,122,0
5996,3172.89,4.7,147,3
26777,2114.91,10.9,64,2
11153,1722.73,10.5,126,0
13212,2593.97,11.7,170,0
12212,3793.1,5.7,177,3
17375,1801.44,3.9,114,3
24831,1518.29,4.3,152,3
7105,2317.4,8.2,113,1
29699,3502.57,6.2,174,3
23741,3782.48,1.9,120,3
1177,3768.49,0.8,62,1
6814,2728.01,8.6,96,1
22719,3826.48,4.6,134,3
21493,2673.28,1.2,140,3
1036,2174.59,5.3,106,1
3301,3918.08,3.9,95,1
1555,2929.78,10.3,130,0
6730,2228.24,4.2,67,1
29347,3602.2,6.8,135,2
29840,3220.23,7.8,99,2
4885,3287.22,10.1,171,0
24239,3656.12,8.1,141,0
21655,2068.12,3.6,106,2
22304,2883.0,4.5,178,3
15129,1863.42,2.5,84,1
29690,1780.64,3.6,148,3
19670,2064.08,10.6,108,2
29350,3085.48,10.0,76,2
14143,1697.82,10.9,89,2
14245,3689.88,0.5,145,3
232,3696.89,4.0,109,1
25103,1919.11,1.3,72,2
19479,3042.42,7.1,87,2
1953,3498.13,5.6,66,1
9103,3126.53,0.4,73,1
19948,2266.12,9.0,171,0
25289,2278.11,9.3,69,2
14783,2878.69,7.9,65,2
14366,1773.46,8.1,164,0
27088,2027.99,11.9,156,0
15863,2463.41,6.4,156,0
2411,2107.01,10.3,101,1
9678,2512.1,9.8,127,0
22485,3452.81,3.2,70,2
6893,3317.79,2.8,95,1
5435,3691.46,0.4,148,3
21391,2929.83,0.5,173,3
14579,1705.38,1.1,159,3
17142,2604.76,9.9,109,0
14725,1890.36,9.1,98,2
10459,2488.78,6.9,69,1
11242,3270.97,3.6,163,3
4199,3817.6,8.1,153,0
24677,3587.17,11.9,168,0
25583,2917.58,9.7,64,2
10751,1667.67,0.1,176,3
29821,1762.58,0.9,128,3
15956,1501.55,9.1,145,0
17338,1956.63,1.3,140,3
22939,2638.51,3.4,163,3
16268,1643.11,8.4,106,2
26743,2438.17,10.4,82,2
24873,2894.13,5.3,164,3
29484,3860.07,7.9,129,2
20518,1511.38,0.9,153,3
10947,3569.31,1.0,101,1
15162,2445.86,10.6,144,0
5821,1910.06,8.3,167,0
29468,2150.33,1.7,122,3
4970,1778.68,10.4,76,1
23362,2402.88,3.8,124,3
6555,2347.55,4.8,70,1
29904,3972.87,3.0,112,2
3212,2010.21,9.5,115,1
16460,3947.21,11.4,99,0
27462,3683.45,3.6,75,2
11830,1902.74,9.7,61,1
4891,2280.18,3.3,145,3
19028,3473.62,9.5,124,0
18932,2057.47,7.4,79,2
11148,2511.61,3.6,159,3
21394,2607.16,10.7,73,2
11157,2809.4,9.7,126,0
3920,2144.25,4.3,128,1
131,3374.49,0.4,107,1
665,3568.29,11.0,72,1
639,2936.26,3.5,128,1
19960,2770.92,11.0,109,0
28947,1533.73,8.7,177,0
11794,3887.59,0.9,119,3
29045,3263.84,6.2,123,2
11053,1888.7,6.7,107,1
19306,2603.44,0.9,131,3
18213,1599.68,1.0,100,3
14707,3966.68,4.4,177,3
5568,3348.47,4.5,156,3
17527,1746.39,1.3,159,3
8351,3101.4,1.8,74,1
14141,2543.73,6.4,106,1
29529,3028.2,5.3,128,2
13126,3989.76,7.5,76,1
23233,1544.27,10.4,64,2
1807,2101.57,10.6,108,1
11864,3749.65,3.7,162,3
27672,3411.91,8.3,114,2
19839,3238.73,0.8,106,3
18897,3623.94,3.9,165,3
22558,3490.51,10.7,170,0
29953,3291.46,4.4,135,2
15176,2269.25,7.0,140,0
23081,2557.4,8.5,106,2
13179,3786.57,2.3,174,3
5270,2801.95,3.7,78,1
7604,3066.71,0.8,72,1
7400,2960.85,9.0,156,0
28645,2741.69,5.6,136,2
10228,2021.04,0.2,88,1
9069,2140.37,2.3,130,3
24468,3979.69,4.6,143,3
7475,1614.46,3.1,102,1
27124,1684.41,11.5,93,2
15705,3721.45,6.2,135,0
11502,2425.38,8.0,121,0
27778,2172.12,0.3,112,3
2438,1710.11,3.0,91,1
9781,3755.14,0.2,175,3
6065,3552.08,2.0,100,1
13436,2401.36,8.6,65,1
4159,3575.21,4.9,97,1
7851,2491.38,9.7,179,0
445,3236.94,4.6,149,1
25987,2814.45,5.1,176,3
3051,2489.12,1.8,140,3
15494,3251.01,3.8,151,3
26783,3755.79,8.1,65,2
24698,3842.62,5.0,80,2
12132,1646.75,4.2,167,3
18281,2431.5,5.6,163,3
1873,2895.1,4.3,124,1
8622,3906.09,3.6,87,1
3761,3421.39,5.5,120,1
24067,3255.22,8.2,145,0
4495,3520.54,11.2,135,0
29564,2141.89,7.8,125,2
24071,2306.28,10.9,127,0
22032,3517.94,4.6,135,3
21223,1586.42,3.9,86,2
286,1640.59,10.9,177,0
9508,1989.33,11.2,93,1
22835,2631.19,7.8,114,2
13578,1660.19,8.7,92,1
16364,3671.31,10.4,161,0
24020,1823.71,0.5,109,3
20525,3656.49,3.9,73,2
22353,3343.89,4.8,167,3
28641,2838.08,5.1,177,3
18611,2932.7,10.3,135,0
8611,2926.44,7.0,179,0
14641,3796.23,10.1,129,0
18239,3938.53,2.3,114,3
26725,2593.22,5.7,92,2
19258,3334.33,5.8,146,3
2131,2788.66,8.6,145,0
8253,3240.7,2.7,168,3
14798,3954.31,2.6,80,1
9983,2547.58,12.0,139,0
15105,2941.17,7.4,89,2
11662,1588.33,1.5,124,3
8999,2040.41,9.1,160,0
19376,1824.96,1.6,90,2
2472,2243.26,2.0,133,3
14625,3472.4,7.5,73,2
22274,2418.34,8.2,80,2
29421,2886.26,4.7,161,3
13907,3581.65,5.8,131,3
16103,1654.19,8.1,157,0
5546,1853.52,4.8,168,3
1869,2514.85,8.5,131,0
21491,3305.25,8.0,91,2
29330,3180.19,10.4,72,2
24907,3949.01,7.6,172,0
29657,3777.43,11.7,76,2
7598,1677.22,5.0,151,3
1398,2136.81,1.6,127,1
13455,2288.1,5.6,130,3
11806,3433.98,4.5,148,3
21155,2165.46,9.7,79,2
10781,3402.48,8.5,172,0
16144,2594.23,4.4,155,3
7768,3318.14,6.1,130,1
11540,1520.24,0.4,98,1
24568,2791.25,2.3,152,3
11721,3645.08,9.1,177,0
29595,2014.2,11.1,77,2
15408,1966.8,4.8,178,3
27188,2782.25,1.7,164,3
21413,3245.79,5.3,112,2
19049,3097.99,10.0,61,2
4633,3378.38,9.9,173,0
6901,3737.32,11.2,97,1
18273,3090.49,10.2,110,0
9223,3064.38,7.7,139,0
24555,3560.16,8.7,169,0
21025,3214.65,9.5,83,2
28780,3974.59,8.2,128,2
10716,2882.18,6.2,104,1
10354,1766.43,0.2,117,3
11,1898.4,11.3,151,0
1267,2480.54,10.3,94,1
10932,2002.1,2.1,96,1
9210,3690.32,4.3,143,3
212,3519.75,9.2,62,1
15988,3621.17,10.4,89,2
21310,1992.55,7.2,138,0
20901,2470.19,7.7,110,2
26643,2707.82,8.4,117,2
23125,2843.88,11.8,93,2
26146,3696.34,3.1,163,3
2428,3126.65,3.3,169,3
3746,2549.11,6.8,170,0
29247,1862.97,11.6,133,0
12402,1987.04,10.0,155,0
3216,3778.0,2.5,156,3
2745,2925.93,7.5,160,0
8646,3752.92,9.8,172,0
13488,2022.93,8.9,66,1
19551,3378.94,6.3,75,2
9910,3549.7,11.5,79,1
1042,1942.76,1.0,143,3
27050,2604.23,11.6,112,2
26985,3702.93,3.6,152,3
21263,1660.91,9.4,128,0
18611,2846.91,6.3,111,2
13812,3891.07,4.0,176,3
20140,1728.89,9.0,164,0
2006,2797.1,4.4,101,1
17135,2788.35,6.2,86,2
3184,3518.06,1.3,105,1
1364,3772.48,10.9,140,0
15802,3316.62,2.4,78,1
15697,1761.71,10.4,120,0
28846,2861.44,0.8,103,2
24260,1859.28,0.6,167,3
14915,3739.66,11.4,132,0
13554,2102.25,2.8,105,1
1167,1719.15,9.9,100,1
4364,2837.37,6.3,137,1
25937,1724.38,10.6,81,2
8410,3224.43,10.8,78,1
12955,2419.41,6.4,89,1
16021,3439.36,5.2,70,2
12859,2191.18,11.1,138,0
2334,3113.26,4.8,141,1
6461,2091.65,9.4,68,1
25464,2351.49,9.5,140,0
14234,3424.75,2.9,141,3
8083,2370.7,10.0,170,0
17754,2127.06,3.8,73,2
28150,3796.03,8.8,84,2
28207,3030.76,5.4,105,2
22616,2792.22,3.8,78,2
15340,3294.23,1.3,149,3
8403,2485.86,11.9,175,0
27336,2629.76,10.8,92,2
4151,2536.29,0.7,69,1
16089,2907.65,0.3,83,1
24004,3311.64,8.5,150,0
5681,3306.09,5.9,90,1
24884,3577.21,4.2,90,2
26389,1785.69,9.8,156,0
27307,3090.34,8.8,65,2
23149,2665.57,5.2,121,2
12672,2513.09,5.8,139,3
15504,2709.57,6.2,164,0
29047,3952.96,10.2,142,0
4398,2286.35,0.2,115,1
16194,3487.19,1.8,123,3
21231,2349.61,5.6,143,3
18531,2467.77,5.7,124,2
28492,2506.64,0.3,117,3
22950,2633.68,10.4,109,2
5864,3599.98,1.6,139,3
5738,2689.44,7.3,69,1
28363,2434.18,10.2,69,2
757,2483.82,4.1,80,1
5540,2175.97,4.7,77,1
19068,1827.14,8.3,67,2
23813,3849.8,7.6,96,2
27612,2708.41,3.6,75,2
17954,3623.02,6.1,145,3
28478,3334.85,8.8,123,2
27769,3359.44,2.7,107,2
15205,3109.93,4.2,83,1
10247,1579.19,4.3,175,3
8111,2915.78,2.6,88,1
9204,3445.31,8.4,117,0
21984,2733.58,1.0,154,3
17233,3977.22,6.3,126,0
10100,1513.32,11.1,152,0
3981,1591.4,7.9,145,0
7106,3325.31,11.2,176,0
26936,3858.89,10.3,105,2
14875,2961.85,9.4,152,0
1545,3716.01,7.2,161,0
15468,2017.38,8.6,111,0
17716,2405.6,0.1,64,2
2076,1552.02,4.3,108,1
22241,3768.69,6.9,125,2
26680,3100.12,8.5,152,0
20031,2702.81,3.5,167,3
7009,3803.24,7.2,152,0
16155,1606.33,5.8,140,3
24641,2602.18,0.1,168,3
21011,1876.88,9.9,78,2
24847,2565.12,1.3,171,3
12487,3382.78,8.4,115,0
20435,2202.14,8.6,167,0
5832,3936.93,3.4,135,3
26876,2003.45,6.2,78,2
26713,2945.1,0.2,140,3
8529,2596.92,9.5,154,0
26638,2707.55,9.7,171,0
20886,2061.59,10.7,136,0
18842,2700.3,9.7,162,0
6153,3954.96,4.9,178,3
22369,2433.01,4.4,153,3
